dex,name,type_1,type_2,total,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,is_legendary,is_mythical,is_paradox,is_ultra_beast,is_special,category,generation,has_bug,has_dark,has_dragon,has_electric,has_fairy,has_fighting,has_fire,has_flying,has_ghost,has_grass,has_ground,has_ice,has_normal,has_poison,has_psychic,has_rock,has_steel,has_water,is_dual_type,idx1,idx2,def_type,defense_score,eff_atk,eff_def,eff_spd,eff_atk_s,eff_def_s,eff_spd_s,bst_score,offensive_rating,defensive_rating,total_rating,tier,role
310,Manectric,Electric,NA,475,70,75,60,105,60,105,1.5,40.2,17.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4,NA,Electric,41.66666666666667,105,4200,0.6169871794871794,0.4861111111111111,0.06588235294117648,0.41132478632478625,12.832852032984281,37.683274355759544,29.830695170239185,33.756984762999366,F,Balanced
311,Plusle,Electric,NA,405,60,50,40,85,75,95,0.4,4.2,26.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4,NA,Electric,41.66666666666667,85,3286.335345030997,0.5240384615384616,0.39351851851851855,0.0515503583534274,0.3493589743589744,7.755157512954396,28.254630603245907,23.853477224547767,26.054053913896837,F,Balanced
312,Minun,Electric,NA,405,60,40,50,75,85,95,0.4,4.2,26.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4,NA,Electric,41.66666666666667,75,3911.521443121589,0.5240384615384616,0.3472222222222222,0.06135719910778963,0.3493589743589744,8.73610144390538,27.905526689834172,24.792007555825666,26.34876712282992,F,Balanced
313,Volbeat,Bug,NA,430,65,73,75,47,85,85,0.7,17.7,36.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,12,NA,Bug,25,73,5189.833812368177,0.43108974358974356,0.33796296296296297,0.08140915784106945,0.28739316239316237,10.71837992633473,28.24315965970593,22.199977492298174,25.221568576002053,F,Balanced
314,Illumise,Bug,NA,430,65,47,75,73,85,85,0.6,17.7,49.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,12,NA,Bug,25,73,5189.833812368177,0.43108974358974356,0.33796296296296297,0.08140915784106945,0.28739316239316237,10.71837992633473,28.24315965970593,22.199977492298174,25.221568576002053,F,Balanced
317,Swalot,Poison,NA,467,100,73,83,73,83,55,1.7,80,27.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,8,NA,Poison,50,87.6,8300,0.3605769230769231,0.4055555555555555,0.13019607843137254,0.2403846153846154,13.982162048687519,32.69923595517319,34.54020126437379,33.619718609773486,F,Balanced
319,SharpedoMega Sharpedo,Water,Dark,560,70,140,70,110,65,105,2.5,130.3,20.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,16,Water/Dark,46.15384615384615,140,4721.758147131215,0.6169871794871794,0.6481481481481481,0.07406679446480337,0.41132478632478625,20,49.760640083028136,39.512645802198016,44.63664294261308,D,Offensive
319,Sharpedo,Water,Dark,460,70,120,40,95,40,95,1.8,88.8,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,16,Water/Dark,46.15384615384615,120,2800,0.5240384615384616,0.5555555555555556,0.04392156862745098,0.3493589743589744,8.73610144390538,34.050912906952135,26.969706270451383,30.51030958870176,F,Balanced
321,Wailord,Water,NA,500,170,90,45,90,45,60,14.5,398,1.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,3,NA,Water,41.66666666666667,108,7650,0.36538461538461536,0.5,0.12,0.24358974358974358,16.72962492632655,38.295778772480396,35.10962492632655,36.702701849403475,D,Balanced
323,CameruptMega Camerupt,Fire,Ground,560,70,120,100,145,105,20,2.5,320.5,51.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,9,Fire/Ground,53.84615384615385,145,7172.865536171719,0.3269230769230769,0.6712962962962963,0.11251553782230148,0.21794871794871795,18.50280618625002,44.54755753284195,41.38480302560919,42.96618027922557,D,Balanced
323,Camerupt,Fire,Ground,460,70,100,70,105,75,40,1.9,220,60.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,9,Fire/Ground,53.84615384615385,123,5071.981861166304,0.34615384615384615,0.5694444444444444,0.07956049978300085,0.23076923076923075,10.140240666493513,33.239398536986386,31.62020548179835,32.42980200939237,F,Balanced
324,Torkoal,Fire,NA,470,70,85,140,85,70,20,0.5,80.4,321.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,NA,Fire,50,102,6929.646455628166,0.3269230769230769,0.4722222222222222,0.10870033655887319,0.21794871794871795,13.095719317289582,33.145357234078716,33.53786072803587,33.34160898105729,F,Balanced
326,Grumpig,Psychic,NA,470,80,45,65,90,110,80,0.9,71.5,88.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,11,NA,Psychic,16.666666666666664,90,6764.6138101151055,0.38461538461538464,0.4166666666666667,0.10611158917827616,0.25641025641025644,16.29333600183721,35.58385169075302,26.34001414211584,30.96193291643443,F,Balanced
327,Spinda,Normal,NA,360,60,60,60,60,60,60,1.1,5,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,1,NA,Normal,33.33333333333333,72,3600,0.36538461538461536,0.3333333333333333,0.05647058823529412,0.24358974358974358,4.481881542279613,20.66685891784522,17.83717565992667,19.252017288885945,F,Balanced
330,Flygon,Ground,Dragon,520,80,100,80,80,80,100,2,82,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,15,Ground/Dragon,30.76923076923077,100,6400,0.5705128205128205,0.46296296296296297,0.1003921568627451,0.3803418803418803,18.50280618625002,42.122253144520506,32.92076495950291,37.52150905201171,D,Balanced
332,Cacturne,Grass,Dark,475,70,115,60,115,60,55,1.3,77.4,45.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,16,Grass/Dark,23.076923076923077,138,4200,0.3605769230769231,0.6388888888888888,0.06588235294117648,0.2403846153846154,10.71837992633473,36.04957147987922,23.055966653333222,29.55276906660622,F,Offensive
334,AltariaMega Altaria,Dragon,Fairy,590,75,110,110,110,105,80,1.5,20.6,9.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,18,Dragon/Fairy,61.53846153846154,132,8060.3194725767535,0.38461538461538464,0.6111111111111112,0.1264363838835569,0.25641025641025644,27.427204557530153,52.67300234801098,52.58988289894065,52.63144262347582,C,Balanced
334,Altaria,Dragon,Flying,490,75,70,90,70,105,80,1.1,20.6,17,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,10,Flying/Dragon,38.46153846153847,84,7290.8332857088435,0.38461538461538464,0.3888888888888889,0.1143660123248446,0.25641025641025644,17.61145402931228,36.11816292377417,34.228033196903425,35.1730980603388,D,Balanced
335,Zangoose,Normal,NA,458,73,115,60,60,60,90,1.3,40.3,23.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,1,NA,Normal,33.33333333333333,115,4380,0.4775641025641026,0.5324074074074074,0.06870588235294117,0.3183760683760684,12.572795442469847,36.59827859983536,27.416181063384876,32.00722983161012,F,Balanced
336,Seviper,Poison,NA,458,73,100,60,100,60,65,2.7,52.5,7.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,8,NA,Poison,50,120,4380,0.3701923076923077,0.5555555555555556,0.06870588235294117,0.2467948717948718,10.140240666493513,33.14221955035475,30.122515176297433,31.632367363326093,F,Balanced
337,Lunatone,Rock,Psychic,460,90,55,65,95,85,70,1,168,168,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,13,11,Psychic/Rock,15.384615384615385,95,6689.730936293327,0.375,0.4398148148148148,0.10493695586342475,0.25,13.4951265131967,33.319192692821694,23.2678869581924,28.293539825507047,F,Offensive
338,Solrock,Rock,Psychic,460,90,95,85,55,65,70,1.2,154,106.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,13,11,Psychic/Rock,15.384615384615385,95,6689.730936293327,0.375,0.4398148148148148,0.10493695586342475,0.25,13.4951265131967,33.319192692821694,23.2678869581924,28.293539825507047,F,Offensive
340,Whiscash,Water,Ground,468,110,78,73,76,71,60,0.9,23.6,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,9,Water/Ground,53.84615384615385,92.39999999999999,7919.236074268781,0.36538461538461536,0.42777777777777776,0.12422331096892204,0.24358974358974358,13.683548536970633,33.10837558227134,35.38542082073758,34.246898201504465,F,Balanced
342,Crawdaunt,Water,Dark,468,63,120,85,90,55,55,1.1,32.8,27.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,16,Water/Dark,46.15384615384615,120,4307.560214320863,0.3605769230769231,0.5555555555555556,0.06756957198934688,0.2403846153846154,10.140240666493513,32.98155553432703,28.941397573725013,30.96147655402602,F,Balanced
344,Claydol,Ground,Psychic,500,60,70,105,70,120,75,1.5,108,48,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,9,11,Ground/Psychic,23.076923076923077,84,6734.983296193095,0.3798076923076923,0.3888888888888889,0.10564679680302895,0.2532051282051282,19.100607008327998,37.47807753273592,30.89254038801095,34.18530896037343,F,Balanced
346,Cradily,Rock,Grass,495,86,81,97,81,107,43,1.5,60.4,26.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,13,5,Grass/Rock,15.384615384615385,97.2,8761.454445467372,0.3490384615384615,0.45,0.1374345795367431,0.23269230769230767,17.051640855701997,36.96086371753784,27.66545537996845,32.31315954875315,F,Balanced
348,Armaldo,Rock,Bug,495,75,125,100,70,80,45,1.5,68.2,30.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,13,12,Bug/Rock,23.076923076923077,125,6708.203932499369,0.35096153846153844,0.5787037037037037,0.10522672835293129,0.23397435897435895,16.29333600183721,39.90119209845052,29.21407662760671,34.55763436302861,F,Offensive
350,Milotic,Water,NA,540,95,60,79,100,125,81,6.2,162,4.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,3,NA,Water,41.66666666666667,100,9440.4382843171,0.3939102564102564,0.46296296296296297,0.1480853064206604,0.2626068376068376,24.42556935796888,45.50553418794583,43.25739448984251,44.38146433889417,D,Balanced
351,Castform,Normal,NA,420,70,70,70,70,70,70,0.3,0.8,8.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,1,NA,Normal,33.33333333333333,84,4900,0.375,0.3888888888888889,0.07686274509803921,0.25,8.634112432900583,26.761955570155486,22.812151648586855,24.78705360937117,F,Balanced
351,CastformSunny Form,Fire,NA,420,70,70,70,70,70,70,0.3,0.8,8.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,NA,Fire,50,84,4900,0.375,0.3888888888888889,0.07686274509803921,0.25,8.634112432900583,26.761955570155486,27.81215164858686,27.28705360937117,F,Balanced
351,CastformRainy Form,Water,NA,420,70,70,70,70,70,70,0.3,0.8,8.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,3,NA,Water,41.66666666666667,84,4900,0.375,0.3888888888888889,0.07686274509803921,0.25,8.634112432900583,26.761955570155486,25.31215164858686,26.03705360937117,F,Balanced
351,CastformSnowy Form,Ice,NA,420,70,70,70,70,70,70,0.3,0.8,8.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,6,NA,Ice,0,84,4900,0.375,0.3888888888888889,0.07686274509803921,0.25,8.634112432900583,26.761955570155486,12.812151648586857,19.78705360937117,F,Offensive
352,Kecleon,Normal,NA,440,60,90,70,60,120,40,1,22,22,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,1,NA,Normal,33.33333333333333,90,5499.090833947008,0.34615384615384615,0.4166666666666667,0.08626024837563934,0.23076923076923075,10.36900403271384,28.92502706142922,24.939249993729184,26.932138527579202,F,Balanced
354,BanetteMega Banette,Ghost,NA,555,64,165,75,93,83,75,1.2,13,9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,14,NA,Ghost,58.333333333333336,165,5049.51482817904,0.3798076923076923,0.7638888888888888,0.0792080757361418,0.2532051282051282,21.7951556949432,51.2639938929498,45.77948284594394,48.521738369446865,C,Balanced
354,Banette,Ghost,NA,455,64,115,65,83,63,65,1.1,12.5,10.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,14,NA,Ghost,58.333333333333336,115,4095.499969478696,0.3701923076923077,0.5324074074074074,0.06424313677613641,0.2467948717948718,9.474199370925783,31.754957336881745,31.7104790979975,31.732718217439622,F,Balanced
357,Tropius,Grass,Flying,460,99,68,83,72,87,51,2,100,25,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,10,Grass/Flying,15.384615384615385,84,8412.670265736082,0.35673076923076924,0.3888888888888889,0.13196345514880128,0.23782051282051284,13.361322929927189,31.52746263517897,23.477163802216367,27.50231321869767,F,Balanced
358,Chimecho,Psychic,NA,455,75,50,80,95,90,65,0.6,1,2.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,11,NA,Psychic,16.666666666666664,95,6363.961030678928,0.3701923076923077,0.4398148148148148,0.09982683969692437,0.2467948717948718,13.4951265131967,33.211608918899614,23.52985955481177,28.370734236855693,F,Balanced
359,Absol,Dark,NA,465,65,130,60,75,60,75,1.2,47,32.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16,NA,Dark,33.33333333333333,130,3900,0.3798076923076923,0.6018518518518519,0.0611764705882353,0.2532051282051282,11.562019894999843,36.06155735100789,26.641366300228597,31.351461825618244,F,Balanced
359,AbsolMega Absol,Dark,NA,565,65,150,60,115,60,115,1.2,49,34,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16,NA,Dark,33.33333333333333,150,3900,0.7099358974358975,0.6944444444444444,0.0611764705882353,0.47329059829059833,20,52.559366515837105,35.63490196078431,44.09713423831071,D,Offensive
362,GlalieMega Glalie,Ice,NA,580,80,120,80,120,80,100,2.1,350.2,79.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,6,NA,Ice,0,144,6400,0.5705128205128205,0.6666666666666666,0.1003921568627451,0.3803418803418803,24.992258978737173,54.72281704811877,31.401670743443056,43.06224389578091,D,Offensive
362,Glalie,Ice,NA,480,80,80,80,80,80,80,1.5,256.5,114,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,6,NA,Ice,0,96,6400,0.38461538461538464,0.4444444444444444,0.1003921568627451,0.25641025641025644,15.007741021262827,35.09727344961878,20.083819452635375,27.59054645112708,F,Offensive
365,Walrein,Ice,Water,530,110,80,90,95,90,65,1.4,150.6,76.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6,3,Water/Ice,15.384615384615385,95,9900,0.3701923076923077,0.4398148148148148,0.15529411764705883,0.2467948717948718,20,40.04928607340372,30.981332327802917,35.51530920060332,D,Balanced
367,Huntail,Water,NA,485,55,104,105,94,75,52,1.7,27,9.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,3,NA,Water,41.66666666666667,118.8,4880.7658210571835,0.3576923076923077,0.5499999999999999,0.07656103248717151,0.23846153846153847,13.60264101978092,36.28508413778087,31.240105799473035,33.762594968626956,F,Balanced
368,Gorebyss,Water,NA,485,55,84,105,114,75,52,1.8,22.6,7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,3,NA,Water,41.66666666666667,114,4880.7658210571835,0.3576923076923077,0.5277777777777778,0.07656103248717151,0.23846153846153847,12.963938890962373,34.979715342295655,30.46807033732116,32.72389283980841,F,Balanced
369,Relicanth,Water,Rock,485,100,90,130,45,65,55,1,23.4,23.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,13,Water/Rock,30.76923076923077,90,9192.388155425118,0.3605769230769231,0.4166666666666667,0.1441943240066685,0.2403846153846154,18.50280618625002,37.6372028995208,33.6942391931793,35.66572104635005,D,Balanced
370,Luvdisc,Water,NA,330,43,30,55,40,65,97,0.6,8.7,24.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,3,NA,Water,41.66666666666667,40,2571.0260597668007,0.5426282051282051,0.18518518518518517,0.04032982054536158,0.36175213675213674,3.8139785959643797,18.293564356843387,18.39300540016417,18.34328487850378,F,Balanced
373,SalamenceMega Salamence,Dragon,Flying,700,95,145,130,120,90,120,1.8,112.6,34.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,10,Flying/Dragon,38.46153846153847,145,10275.821135072369,0.7564102564102564,0.6712962962962963,0.16118935113839009,0.5042735042735043,35.01786567250334,68.22645477078667,54.45264941606402,61.33955209342535,B,Offensive
373,Salamence,Dragon,Flying,600,95,135,80,110,80,100,1.5,102.6,45.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,10,Flying/Dragon,38.46153846153847,135,7600,0.5705128205128205,0.625,0.1192156862745098,0.3803418803418803,25.826252249031818,54.419751494884004,43.97589025808159,49.197820876482794,C,Offensive
376,MetagrossMega Metagross,Steel,Psychic,700,80,145,150,105,110,110,2.5,942.9,150.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,17,11,Psychic/Steel,76.92307692307693,145,10276.186062932104,0.6634615384615384,0.6712962962962963,0.16119507549697418,0.4423076923076923,35.91927723243478,67.64072118969013,66.89265989906302,67.26669054437657,A,Balanced
376,Metagross,Steel,Psychic,600,80,135,130,95,90,70,1.6,550,214.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,17,11,Psychic/Steel,76.92307692307693,135,8653.323061113573,0.375,0.625,0.13573840095864428,0.25,27.81186677390261,53.37629717965448,57.89651147383316,55.636404326743815,B,Balanced
377,Regirock,Rock,NA,580,80,100,200,50,100,50,1.7,230,79.6,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,13,NA,Rock,16.666666666666664,100,11313.70849898476,0.3557692307692308,0.46296296296296297,0.17746993723897664,0.2371794871794872,30.740991339960704,51.38700754459114,42.77804761147392,47.08252757803253,C,Balanced
378,Regice,Ice,NA,580,80,50,100,100,200,50,1.8,175,54,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,6,NA,Ice,0,100,11313.70849898476,0.3557692307692308,0.46296296296296297,0.17746993723897664,0.2371794871794872,30.740991339960704,51.38700754459114,37.77804761147392,44.58252757803253,D,Offensive
379,Registeel,Steel,NA,580,80,75,150,75,150,50,1.9,205,56.8,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,17,NA,Steel,100,90,12000,0.3557692307692308,0.4166666666666667,0.18823529411764706,0.2371794871794872,29.63099596728616,48.95271542429974,66.64864302610968,57.80067922520471,B,Defensive
380,LatiasMega Latias,Dragon,Psychic,700,80,100,120,140,150,110,1.8,52,16,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,15,11,Psychic/Dragon,30.76923076923077,140,10733.12629199899,0.6634615384615384,0.6481481481481481,0.16836276536469003,0.4423076923076923,36.18602140403562,67.25602705605283,53.34638589244631,60.30120647424957,B,Offensive
