dex,name,type_1,type_2,total,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,is_legendary,is_special,category,generation,is_dual_type,idx1,idx2,def_type,defensive_score,eff_atk,eff_def,eff_spd,eff_atk_s,eff_def_s,eff_spd_s,bst_score,offensive_rating,defensive_rating,tier,role
407,Roserade,Grass,Poison,515,60,70,65,125,105,90,0.9,14.5,17.9,FALSE,FALSE,Regular,Gen 4,TRUE,5,8,Grass/Poison,30.35000000000001,125,4956.813492557491,0.4775641025641026,0.5787037037037037,0.21403970280671686,0.3183760683760684,19.25035136485859,45.536726333835645,36.96452645444202,B,Offensive
409,Rampardos,Rock,NA,495,97,165,60,65,50,58,1.6,102.5,40,FALSE,FALSE,Regular,Gen 4,FALSE,13,NA,Rock,25.650000000000006,165,5312.908807800111,0.36346153846153845,0.7638888888888888,0.22941622152379879,0.2423076923076923,17.02229932753364,47.13084793872771,34.80662197743815,B,Offensive
411,Bastiodon,Rock,Steel,495,60,52,168,47,138,30,1.3,149.5,88.5,FALSE,FALSE,Regular,Gen 4,TRUE,13,17,Rock/Steel,36.900000000000006,59.4,9135.775829123653,0.33653846153846156,0.27499999999999997,0.39449108712894226,0.22435897435897437,20.809557422872583,36.81111933026162,42.997343513967195,B,Balanced
413,Wormadam Plant Cloak,Bug,Grass,424,60,59,85,79,105,36,0.5,6.5,26,FALSE,FALSE,Regular,Gen 4,TRUE,12,5,Grass/Bug,17.450000000000003,79,5668.333088307355,0.3423076923076923,0.36574074074074076,0.2447637643523288,0.2282051282051282,8.73610144390538,26.65382932916465,22.039876232805717,F,Offensive
413,Wormadam Sandy Cloak,Bug,Ground,424,60,79,105,59,85,36,0.5,6.5,26,FALSE,FALSE,Regular,Gen 4,TRUE,12,9,Ground/Bug,28.05,79,5668.333088307355,0.3423076923076923,0.36574074074074076,0.2447637643523288,0.2282051282051282,8.73610144390538,26.65382932916465,25.219876232805714,C,Balanced
413,Wormadam Trash Cloak,Bug,Steel,424,60,69,95,69,95,36,0.5,6.5,26,FALSE,FALSE,Regular,Gen 4,TRUE,12,17,Bug/Steel,45.5,82.8,5700,0.3423076923076923,0.3833333333333333,0.2461311703234587,0.2282051282051282,9.131544196908106,27.585254295771936,30.988692284671114,C,Balanced
414,Mothim,Bug,Flying,424,70,94,50,94,50,66,0.9,23.3,28.8,FALSE,FALSE,Regular,Gen 4,TRUE,12,10,Flying/Bug,20.850000000000005,112.8,3500,0.37115384615384617,0.5222222222222223,0.1511331747600185,0.24743589743589745,7.190248735949857,29.702175989638175,20.205778263523637,F,Offensive
416,Vespiquen,Bug,Flying,474,70,80,102,80,102,40,1.2,38.5,26.7,FALSE,FALSE,Regular,Gen 4,TRUE,12,10,Flying/Bug,20.850000000000005,96,7140,0.34615384615384615,0.4444444444444444,0.3083116765104377,0.23076923076923075,14.17374775096818,34.895412681825675,30.494894653885353,C,Balanced
417,Pachirisu,Electric,NA,405,60,45,70,45,90,95,0.4,3.9,24.4,FALSE,FALSE,Regular,Gen 4,FALSE,4,NA,Electric,30.400000000000006,54,4762.352359916263,0.5240384615384616,0.25,0.20564269470857457,0.3493589743589744,9.152702177767328,26.27117373063416,24.70812685077312,F,Balanced
419,Floatzel,Water,NA,495,85,105,55,85,50,115,1.1,33.5,27.7,FALSE,FALSE,Regular,Gen 4,FALSE,3,NA,Water,31.550000000000004,105,4457.437604723144,0.7099358974358975,0.4861111111111111,0.19247619899900034,0.47329059829059833,14.17374775096818,41.27091263726987,31.174843193610855,C,Offensive
421,Cherrim,Grass,NA,450,70,60,70,87,78,85,0.5,9.3,37.2,FALSE,FALSE,Regular,Gen 4,FALSE,5,NA,Grass,25.650000000000006,87,5172.426896535127,0.43108974358974356,0.4027777777777778,0.22335008516784668,0.28739316239316237,11.562019894999843,31.882889636776152,27.034088605694834,C,Offensive
423,Gastrodon,Water,Ground,475,111,83,68,92,82,39,0.9,29.9,36.9,FALSE,FALSE,Regular,Gen 4,TRUE,3,9,Water/Ground,33.00000000000001,105,8288.660687951946,0.3451923076923077,0.4861111111111111,0.3579118869367819,0.23012820512820512,13.4951265131967,35.749008091227644,34.901678466346134,C,Balanced
424,Ambipom,Normal,NA,482,75,100,66,60,66,115,1.2,20.3,14.1,FALSE,FALSE,Regular,Gen 4,FALSE,1,NA,Normal,24.3,100,4950,0.7099358974358975,0.46296296296296297,0.21374549001774046,0.47329059829059833,15.860670005410947,42.39100619338064,31.058339543614494,C,Offensive
426,Drifblim,Ghost,Flying,498,150,80,44,90,54,80,1.2,15,10.4,FALSE,FALSE,Regular,Gen 4,TRUE,14,10,Flying/Ghost,33.25,90,7311.634564172365,0.38461538461538464,0.4166666666666667,0.31572301267670105,0.25641025641025644,15.29008500923004,35.8382692391364,35.34243731347087,B,Balanced
428,Mega Lopunny,Normal,Fighting,580,65,136,94,54,96,135,1.3,28.3,16.7,FALSE,FALSE,Regular,Gen 4,TRUE,1,7,Normal/Fighting,28.05,136,6174.657885259717,0.8958333333333333,0.6296296296296297,0.266627328358938,0.5972222222222222,30.30718556014819,65.12917175252404,48.89901921854048,S,Offensive
428,Lopunny,Normal,NA,480,65,76,84,54,96,105,1.2,33.3,23.1,FALSE,FALSE,Regular,Gen 4,FALSE,1,NA,Normal,24.3,76,5836.985523367349,0.6169871794871794,0.35185185185185186,0.2520463294785073,0.41132478632478625,16.438382637653394,38.37801104187486,31.888605656248682,C,Offensive
429,Mismagius,Ghost,NA,495,60,60,60,105,105,105,0.9,4.4,5.4,FALSE,FALSE,Regular,Gen 4,FALSE,14,NA,Ghost,32.550000000000004,105,4762.352359916263,0.6169871794871794,0.4861111111111111,0.20564269470857457,0.41132478632478625,17.759444378215203,43.448428751594854,35.37653571788766,B,Offensive
430,Honchkrow,Dark,Flying,505,100,125,52,105,52,71,0.9,27.3,33.7,FALSE,FALSE,Regular,Gen 4,TRUE,16,10,Flying/Dark,31.85,125,5200,0.37596153846153846,0.5787037037037037,0.2245407167863132,0.25064102564102564,12.832852032984281,37.556592060197886,31.24905145807802,C,Offensive
432,Purugly,Normal,NA,452,71,82,64,64,59,112,1,43.8,43.8,FALSE,FALSE,Regular,Gen 4,FALSE,1,NA,Normal,24.3,82,4362.890784789369,0.6820512820512821,0.37962962962962965,0.18839358155327027,0.4547008547008547,11.3169885802811,34.749059471310126,25.406212315337363,C,Offensive
435,Skuntank,Poison,Dark,479,103,93,67,71,61,84,1,38,38,FALSE,FALSE,Regular,Gen 4,TRUE,8,16,Poison/Dark,37.300000000000004,93,6584.753829870939,0.4217948717948718,0.4305555555555556,0.28433564323473876,0.2811965811965812,13.900421512290222,35.271819987083276,34.49781028325729,C,Balanced
437,Bronzong,Steel,Psychic,500,67,89,116,79,116,33,1.3,187,110.7,FALSE,FALSE,Regular,Gen 4,TRUE,17,11,Psychic/Steel,47.15,89,7772,0.33942307692307694,0.41203703703703703,0.33560200978138965,0.22628205128205128,15.717320477131858,35.52281287770054,40.38899093410743,B,Balanced
441,Chatot,Normal,Flying,411,76,65,45,92,42,91,0.5,1.9,7.6,FALSE,FALSE,Regular,Gen 4,TRUE,1,10,Normal/Flying,30.65,92,3304.033898131192,0.48685897435897435,0.42592592592592593,0.14267118072551047,0.3245726495726496,6.945865880760201,28.369414332634634,22.12052977372801,F,Offensive
442,Spiritomb,Ghost,Dark,485,50,92,108,92,108,35,1,108,108,FALSE,FALSE,Regular,Gen 4,TRUE,14,16,Ghost/Dark,35,110.39999999999999,5400,0.34134615384615385,0.5111111111111111,0.2331768982011714,0.22756410256410256,14.366509043882415,36.56044222796124,33.529421267377195,C,Balanced
445,Garchomp,Dragon,Ground,600,108,130,95,80,85,102,1.9,95,26.3,FALSE,FALSE,Regular,Gen 4,TRUE,15,9,Ground/Dragon,25.85,130,9704.98840803017,0.5891025641025641,0.6018518518518519,0.4190702026042221,0.3927350427350427,29.63099596728616,59.62661376410807,51.0547919408986,A,Offensive
445,Mega Garchomp,Dragon,Ground,700,108,170,115,120,95,92,1.9,95,26.3,FALSE,FALSE,Regular,Gen 4,TRUE,15,9,Ground/Dragon,25.85,170,11288.45427859811,0.49615384615384617,0.7870370370370371,0.48744569521652764,0.33076923076923076,35.01786567250334,69.49211249337516,59.19378457992222,S,Offensive
448,Mega Lucario,Fighting,Steel,625,70,145,88,140,70,112,1.3,57.5,34,FALSE,FALSE,Regular,Gen 4,TRUE,7,17,Fighting/Steel,45.45,171,5493.996723697603,0.6820512820512821,0.7916666666666666,0.2372357619924454,0.4547008547008547,28.560889071092067,64.64712415586725,52.63954735891076,A,Offensive
448,Lucario,Fighting,Steel,525,70,110,70,115,70,90,1.2,54,37.5,FALSE,FALSE,Regular,Gen 4,TRUE,7,17,Fighting/Steel,45.45,135,4900,0.4775641025641026,0.625,0.2115864446640259,0.3183760683760684,17.759444378215203,45.419988687225,40.222519050151824,B,Balanced
450,Hippowdon,Ground,NA,525,108,112,118,68,72,47,2,300,75,FALSE,FALSE,Regular,Gen 4,FALSE,9,NA,Ground,26.850000000000005,112,9954.764889237716,0.3528846153846154,0.5185185185185185,0.42985577762858856,0.23525641025641028,21.04903637488275,44.82988044236369,42.53168614907999,B,Balanced
452,Drapion,Poison,Dark,500,70,90,110,60,75,95,1.3,61.5,36.4,FALSE,FALSE,Regular,Gen 4,TRUE,8,16,Poison/Dark,37.300000000000004,90,6358.065743604732,0.5240384615384616,0.4166666666666667,0.27454704604682884,0.3493589743589744,18.50280618625002,41.034703847146375,38.78193529137391,B,Balanced
454,Toxicroak,Poison,Fighting,490,83,106,65,86,65,85,1.3,44.4,26.3,FALSE,FALSE,Regular,Gen 4,TRUE,8,7,Fighting/Poison,31.25,106,5395,0.43108974358974356,0.49074074074074076,0.23296099366579995,0.28739316239316237,13.361322929927189,36.37874701158011,31.271831222350833,C,Offensive
455,Carnivine,Grass,NA,454,74,100,72,90,72,46,1.4,27,13.8,FALSE,FALSE,Regular,Gen 4,FALSE,5,NA,Grass,25.650000000000006,114,5328,0.3519230769230769,0.5277777777777778,0.23006787289182246,0.2346153846153846,10.140240666493513,32.984750467947016,26.523536282563924,C,Offensive
457,Lumineon,Water,NA,460,69,69,76,69,86,91,1.2,24,16.7,FALSE,FALSE,Regular,Gen 4,FALSE,3,NA,Water,31.550000000000004,82.8,5578.341689068536,0.48685897435897435,0.3833333333333333,0.24087785410431195,0.3245726495726496,13.468313118068423,34.20332383243788,31.01438161657191,C,Balanced
460,Mega Abomasnow,Grass,Ice,594,90,132,105,132,105,30,2.7,185,25.4,FALSE,FALSE,Regular,Gen 4,TRUE,5,6,Grass/Ice,17.5,158.4,9450,0.33653846153846156,0.7333333333333334,0.40805957185204994,0.22435897435897437,25.605859518758667,55.43883233448635,45.049289243207866,A,Offensive
460,Abomasnow,Grass,Ice,494,90,92,75,92,85,60,2.2,135.5,28,FALSE,FALSE,Regular,Gen 4,TRUE,5,6,Grass/Ice,17.5,110.39999999999999,7185.923740202091,0.36538461538461536,0.5111111111111111,0.3102947052686081,0.24358974358974358,15.631530526034789,38.67278593713361,31.39527011914805,C,Offensive
461,Weavile,Dark,Ice,510,70,120,65,45,85,125,1.1,34,28.1,FALSE,FALSE,Regular,Gen 4,TRUE,16,6,Ice/Dark,19.95,120,5203.124061561477,0.8028846153846154,0.5555555555555556,0.2246756165982937,0.5352564102564102,22.240555621784797,53.10142983419507,36.95110375347718,B,Offensive
462,Magnezone,Electric,Steel,535,70,70,115,130,90,60,1.2,180,125,FALSE,FALSE,Regular,Gen 4,TRUE,4,17,Electric/Steel,50.85,130,7121.446482281532,0.36538461538461536,0.6018518518518519,0.3075105187859353,0.24358974358974358,22.240555621784797,47.98732813620981,48.48691918375836,A,Balanced
463,Lickilicky,Normal,NA,515,110,85,95,80,95,50,1.7,140,48.4,FALSE,FALSE,Regular,Gen 4,FALSE,1,NA,Normal,24.3,99,10450,0.3557692307692308,0.4583333333333333,0.45124047892634095,0.2371794871794872,19.85000281243672,41.99975337830246,40.7197743066689,B,Balanced
464,Rhyperior,Ground,Rock,535,115,140,130,55,55,40,2.4,282.8,49.1,FALSE,FALSE,Regular,Gen 4,TRUE,9,13,Ground/Rock,21.750000000000004,140,9724.132352040464,0.34615384615384615,0.6481481481481481,0.419896855471566,0.23076923076923075,24.42556935796888,51.92785647370425,44.91698277817535,B,Offensive
465,Tangrowth,Grass,NA,535,100,100,125,110,50,50,2,128.6,32.2,FALSE,FALSE,Regular,Gen 4,FALSE,5,NA,Grass,25.650000000000006,126,7905.694150420949,0.3557692307692308,0.5833333333333334,0.34137504446709294,0.2371794871794872,20.14999718756328,45.390555146673535,39.53799825477351,B,Balanced
466,Electivire,Electric,NA,540,75,123,67,95,85,95,1.8,138.6,42.8,FALSE,FALSE,Regular,Gen 4,FALSE,4,NA,Electric,30.400000000000006,123,5659.891783417772,0.5240384615384616,0.5694444444444444,0.24439926115030597,0.3493589743589744,19.25035136485859,46.18469564970914,37.6526002991326,B,Offensive
467,Magmortar,Fire,NA,540,75,95,67,125,95,83,1.6,68,26.6,FALSE,FALSE,Regular,Gen 4,FALSE,2,NA,Fire,36.05,125,5983.571258036458,0.41250000000000003,0.5787037037037037,0.25837603446567076,0.275,19.25035136485859,44.76171868276373,39.73859841425691,B,Balanced
468,Togekiss,Fairy,Flying,545,85,50,95,120,115,80,1.5,38,16.9,FALSE,FALSE,Regular,Gen 4,TRUE,18,10,Flying/Fairy,32.25000000000001,120,8884.431608155921,0.38461538461538464,0.5555555555555556,0.3836378156796746,0.25641025641025644,26.5048734868033,51.62721320139417,48.720514396448834,A,Balanced
469,Yanmega,Bug,Flying,515,86,76,86,116,56,95,1.9,51.5,14.3,FALSE,FALSE,Regular,Gen 4,TRUE,12,10,Flying/Bug,20.850000000000005,116,5968.17694107673,0.5240384615384616,0.5370370370370371,0.2577112938955606,0.3493589743589744,18.353733273990876,44.395727533090735,34.01602654970655,C,Offensive
470,Leafeon,Grass,NA,525,65,110,130,60,65,95,1,25.5,25.5,FALSE,FALSE,Regular,Gen 4,FALSE,5,NA,Grass,25.650000000000006,110,5975.052301026327,0.5240384615384616,0.5092592592592593,0.25800817817464644,0.3493589743589744,22.240555621784797,47.45099785322584,39.18330745353187,B,Offensive
471,Glaceon,Ice,NA,525,65,60,110,130,95,65,0.8,25.9,40.5,FALSE,FALSE,Regular,Gen 4,FALSE,6,NA,Ice,17.850000000000005,130,6644.640697584784,0.3701923076923077,0.6018518518518519,0.2869216125044607,0.2467948717948718,22.240555621784797,47.94071777544404,38.092785433002966,B,Offensive
472,Gliscor,Ground,Flying,510,75,95,125,45,75,95,2,42.5,10.6,FALSE,FALSE,Regular,Gen 4,TRUE,9,10,Ground/Flying,31.6,95,7261.843774138906,0.5240384615384616,0.4398148148148148,0.31357300119911075,0.3493589743589744,22.240555621784797,45.70105345803929,41.885196539452345,B,Balanced
473,Mamoswine,Ice,Ground,530,110,130,80,70,60,80,2.5,291,46.6,FALSE,FALSE,Regular,Gen 4,TRUE,6,9,Ice/Ground,19.75,130,7621.023553303061,0.38461538461538464,0.6018518518518519,0.32908270986616245,0.25641025641025644,21.49719381374998,47.681091782348666,38.931289961648986,B,Offensive
474,Porygon-Z,Normal,NA,535,85,80,70,135,75,90,0.9,34,42,FALSE,FALSE,Regular,Gen 4,FALSE,1,NA,Normal,24.3,135,6158.835117130512,0.4775641025641026,0.625,0.26594408687869275,0.3183760683760684,20.74964863514141,48.73633879743921,38.17230672023003,B,Offensive
475,Gallade,Psychic,Fighting,518,68,125,65,65,115,80,1.6,52,20.3,FALSE,FALSE,Regular,Gen 4,TRUE,11,7,Fighting/Psychic,23.050000000000008,125,5879.149598368798,0.38461538461538464,0.5787037037037037,0.25386701248301835,0.25641025641025644,20.44992407787419,45.48808341772957,36.929954599688855,B,Offensive
475,Mega Gallade,Psychic,Fighting,618,68,165,95,65,115,110,1.6,56.4,22,FALSE,FALSE,Regular,Gen 4,TRUE,11,7,Fighting/Psychic,23.050000000000008,165,7107.545286524736,0.6634615384615384,0.7638888888888888,0.3069102525437396,0.4423076923076923,32.96761611644284,68.34112891375656,51.83179551082593,S,Offensive
476,Probopass,Rock,Steel,525,60,55,145,75,150,40,1.4,340,173.5,FALSE,FALSE,Regular,Gen 4,TRUE,13,17,Rock/Steel,36.900000000000006,75,8848.728722251577,0.34615384615384615,0.3472222222222222,0.38209613268115505,0.23076923076923075,22.977700672466362,41.22540567368149,45.30134119014742,A,Balanced
477,Dusknoir,Ghost,NA,525,45,100,135,65,135,45,2.2,106.6,22,FALSE,FALSE,Regular,Gen 4,FALSE,14,NA,Ghost,32.550000000000004,100,6075,0.35096153846153844,0.46296296296296297,0.2623240104763178,0.23397435897435895,21.49719381374998,42.57541138088139,40.335747842959385,B,Balanced
478,Froslass,Ice,Ghost,480,70,80,70,80,70,110,1.3,26.6,15.7,FALSE,FALSE,Regular,Gen 4,TRUE,6,14,Ice/Ghost,29.950000000000003,96,4900,0.6634615384615384,0.4444444444444444,0.2115864446640259,0.4423076923076923,15.007741021262827,40.22597763796493,31.737482359866117,C,Offensive
479,Rotom,Electric,Ghost,440,50,50,77,95,77,91,0.3,0.3,3.3,FALSE,FALSE,Regular,Gen 4,TRUE,4,14,Electric/Ghost,40.349999999999994,95,3850,0.48685897435897435,0.4398148148148148,0.16624649223602034,0.3245726495726496,11.562019894999843,33.543686882604,30.295824597553217,C,Balanced
479,Heat Rotom,Electric,Fire,520,50,65,107,105,107,86,0.3,0.3,3.3,FALSE,FALSE,Regular,Gen 4,TRUE,4,2,Fire/Electric,37.85,105,5350,0.44038461538461543,0.4861111111111111,0.23101785284745685,0.2935897435897436,20.74964863514141,43.76524293171333,40.56574377014704,B,Balanced
479,Wash Rotom,Electric,Water,520,50,65,107,105,107,86,0.3,0.3,3.3,FALSE,FALSE,Regular,Gen 4,TRUE,4,3,Water/Electric,34.349999999999994,105,5350,0.44038461538461543,0.4861111111111111,0.23101785284745685,0.2935897435897436,20.74964863514141,43.76524293171333,39.51574377014704,B,Balanced
479,Frost Rotom,Electric,Ice,520,50,65,107,105,107,86,0.3,0.3,3.3,FALSE,FALSE,Regular,Gen 4,TRUE,4,6,Electric/Ice,24.450000000000003,105,5350,0.44038461538461543,0.4861111111111111,0.23101785284745685,0.2935897435897436,20.74964863514141,43.76524293171333,36.54574377014704,B,Offensive
479,Fan Rotom,Electric,Flying,520,50,65,107,105,107,86,0.3,0.3,3.3,FALSE,FALSE,Regular,Gen 4,TRUE,4,10,Electric/Flying,38.449999999999996,105,5350,0.44038461538461543,0.4861111111111111,0.23101785284745685,0.2935897435897436,20.74964863514141,43.76524293171333,40.74574377014704,B,Balanced
479,Mow Rotom,Electric,Grass,520,50,65,107,105,107,86,0.3,0.3,3.3,FALSE,FALSE,Regular,Gen 4,TRUE,4,5,Electric/Grass,27.050000000000008,105,5350,0.44038461538461543,0.4861111111111111,0.23101785284745685,0.2935897435897436,20.74964863514141,43.76524293171333,37.32574377014704,B,Offensive
480,Uxie,Psychic,NA,580,75,75,130,75,130,95,0.3,0.3,3.3,TRUE,TRUE,Legendary,Gen 4,FALSE,11,NA,Psychic,23.050000000000008,90,9750,0.5240384615384616,0.4166666666666667,0.4210138439743372,0.3493589743589744,29.63099596728616,53.04169441574757,49.150328222670254,A,Balanced
481,Mesprit,Psychic,NA,580,80,105,105,105,105,80,0.3,0.3,3.3,TRUE,TRUE,Legendary,Gen 4,FALSE,11,NA,Psychic,23.050000000000008,126,8400,0.38461538461538464,0.5833333333333334,0.3627196194240444,0.25641025641025644,26.63867707007281,52.46884094046323,45.75894793624988,A,Balanced
482,Azelf,Psychic,NA,580,75,125,70,125,70,115,0.3,0.3,3.3,TRUE,TRUE,Legendary,Gen 4,FALSE,11,NA,Psychic,23.050000000000008,150,5250,0.7099358974358975,0.6944444444444444,0.22669976214002774,0.47329059829059833,24.42556935796888,57.97807562311674,40.94803031599622,A,Offensive
483,Dialga Origin Forme,Steel,Dragon,680,100,100,120,150,120,90,7,850,17.3,TRUE,TRUE,Legendary,Gen 4,TRUE,17,15,Dragon/Steel,51.150000000000006,150,12000,0.4775641025641026,0.6944444444444444,0.518170884891492,0.3183760683760684,35.01786567250334,66.60124995621126,66.96563357656582,SS,Balanced
483,Dialga,Steel,Dragon,680,100,120,120,150,100,90,5.4,683,23.4,TRUE,TRUE,Legendary,Gen 4,TRUE,17,15,Dragon/Steel,51.150000000000006,150,10954.451150103323,0.4775641025641026,0.6944444444444444,0.47302313716247174,0.3183760683760684,33.55564201693659,64.86813981427039,64.41986397550258,S,Balanced
484,Palkia Origin Forme,Water,Dragon,680,90,100,100,150,120,120,6.3,660,16.6,TRUE,TRUE,Legendary,Gen 4,TRUE,3,15,Water/Dragon,27.250000000000004,150,9859.00603509299,0.7564102564102564,0.6944444444444444,0.4257208234462246,0.5042735042735043,35.01786567250334,70.50808804907813,57.5768321018794,S,Offensive
484,Palkia,Water,Dragon,680,90,120,100,150,120,100,4.2,336,19,TRUE,TRUE,Legendary,Gen 4,TRUE,3,15,Water/Dragon,27.250000000000004,150,9859.00603509299,0.5705128205128205,0.6944444444444444,0.4257208234462246,0.3803418803418803,33.55564201693659,66.0715054191524,56.114608446312644,S,Offensive
485,Heatran,Fire,Steel,600,91,90,106,130,106,77,1.7,430,148.8,TRUE,TRUE,Legendary,Gen 4,TRUE,2,17,Fire/Steel,42.75,130,9646,0.38173076923076926,0.6018518518518519,0.416523029638611,0.2544871794871795,28.437980105000157,55.10036614607969,54.87064392743793,A,Balanced
486,Regigigas,Normal,NA,670,110,160,110,80,110,100,3.7,420,30.7,TRUE,TRUE,Legendary,Gen 4,FALSE,1,NA,Normal,24.3,160,12100,0.5705128205128205,0.7407407407407407,0.522488975598921,0.3803418803418803,35.63612715217548,70.12148835619635,59.91030701099403,S,Offensive
487,Giratina Origin Forme,Ghost,Dragon,680,150,120,100,120,100,90,6.9,650,13.7,TRUE,TRUE,Legendary,Gen 4,TRUE,14,15,Ghost/Dragon,39.650000000000006,144,15000,0.4775641025641026,0.6666666666666666,0.647713606114365,0.3183760683760684,35.27372088762922,66.80102816534105,66.71384743437397,SS,Balanced
487,Giratina Altered Forme,Ghost,Dragon,680,150,100,120,100,120,90,4.5,750,37,TRUE,TRUE,Legendary,Gen 4,TRUE,14,15,Ghost/Dragon,39.650000000000006,120,18000,0.4775641025641026,0.5555555555555556,0.777256327337238,0.3183760683760684,36.18602140403562,65.15725167575135,70.06850659346267,SS,Balanced
488,Cresselia,Psychic,NA,580,120,70,110,75,120,85,1.5,85.6,38,TRUE,TRUE,Legendary,Gen 4,FALSE,11,NA,Psychic,23.050000000000008,87,13786.950351691268,0.43108974358974356,0.4027777777777778,0.5953330219742443,0.28739316239316237,29.859759333506485,52.412526696121176,53.47941852755502,A,Balanced
489,Phione,Water,NA,480,80,80,80,80,80,80,0.4,3.1,19.4,FALSE,TRUE,Mythical,Gen 4,FALSE,3,NA,Water,31.550000000000004,96,6400,0.38461538461538464,0.4444444444444444,0.2763578052754624,0.25641025641025644,15.007741021262827,36.15306734009509,33.77199501454059,C,Balanced
490,Manaphy,Water,NA,600,100,100,100,100,100,100,0.3,1.4,15.6,FALSE,TRUE,Mythical,Gen 4,FALSE,3,NA,Water,31.550000000000004,120,10000,0.5705128205128205,0.5555555555555556,0.43180907074291,0.3803418803418803,29.63099596728616,58.01672218661542,52.79274699844934,A,Balanced
