dex,name,category,generation,type_1,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,outlier_count,PC1,PC2,PC3,PC4,PC5,cluster
1010,Iron Leaves,Paradox,Gen 9,Grass,90,130,88,70,108,104,1.5,125,55.6,0,0.6863833189777624,0.026999233171743908,-0.3213136894552976,0.9982590466693906,-0.30333202614217397,4
1013,Sinistcha,Regular,Gen 9,Grass,71,60,106,121,80,70,0.2,2.2,55,0,-0.951302962978253,0.832866127340272,1.0570627709047102,0.3757478086620953,0.6423861868363594,4
1014,Okidogi,Legendary,Gen 9,Poison,88,128,115,58,86,80,1.8,92,28.4,0,0.7003792155840176,0.5122288780178517,-0.6130236713561548,-0.023632387178467842,-1.293601871798652,4
1015,Munkidori,Legendary,Gen 9,Poison,88,75,66,130,90,106,1,12.2,12.2,0,-0.9887796456877194,-1.4127535291060285,0.8329271077758402,0.06460197630241293,0.7654637550996065,1
1016,Fezandipiti,Legendary,Gen 9,Poison,88,91,82,70,125,99,1.4,30.1,15.4,0,-0.3099288303109915,-0.23058905208943026,0.9689524437948498,-0.012919994415735103,-0.330060812816992,4
1017,OgerponTeal Mask,Legendary,Gen 9,Grass,80,120,84,60,96,110,1.2,39.8,27.6,0,-0.375267648179488,-0.23324399078325408,-0.46225788154174724,0.6279445370092864,-0.8029345503978157,1
1017,OgerponWellspring Mask,Legendary,Gen 9,Grass,80,120,84,60,96,110,1.2,39.8,27.6,0,-0.375267648179488,-0.23324399078325408,-0.46225788154174724,0.6279445370092864,-0.8029345503978157,1
1017,OgerponHearthflame Mask,Legendary,Gen 9,Grass,80,120,84,60,96,110,1.2,39.8,27.6,0,-0.375267648179488,-0.23324399078325408,-0.46225788154174724,0.6279445370092864,-0.8029345503978157,1
1017,OgerponCornerstone Mask,Legendary,Gen 9,Grass,80,120,84,60,96,110,1.2,39.8,27.6,0,-0.375267648179488,-0.23324399078325408,-0.46225788154174724,0.6279445370092864,-0.8029345503978157,1
1018,Archaludon,Regular,Gen 9,Steel,90,105,130,125,65,85,2,60,15,0,0.6291205173175831,-0.5238368004950674,0.1574606719994903,-0.08304372413319114,-0.7568788960640422,4
1019,Hydrapple,Regular,Gen 9,Grass,106,80,110,120,80,44,1.8,93,28.7,0,0.7574403608264216,0.32656018148675636,0.6922676211443273,-1.2033162139058848,0.4597154673401415,4
1020,Gouging Fire,Paradox,Gen 9,Fire,105,115,121,65,93,91,3.5,590,48.2,1,3.474300460446793,0.2897092658252203,-0.6624376305578896,0.3217190319279871,-0.06039976962315058,2
1021,Raging Bolt,Paradox,Gen 9,Electric,125,73,91,137,89,75,5.2,480,17.8,2,3.266819874191961,-1.6327997146250766,0.6890753682340766,-1.345828978655131,1.4391977666191036,2
1022,Iron Boulder,Paradox,Gen 9,Rock,90,120,80,68,108,124,1.5,162.5,72.2,0,0.6028091619883319,-0.10127326448911289,-0.462416905912447,1.5555694316320512,0.28240192258594254,1
1023,Iron Crown,Paradox,Gen 9,Steel,90,72,100,122,108,98,1.6,156,60.9,0,0.6021844778005965,-0.06673251179417661,1.2804234486083867,0.8190405074066969,1.014688675262025,4
1024,TerapagosStellar Form,Legendary,Gen 9,Normal,160,105,110,130,110,85,1.7,77,26.6,0,1.9526858056994947,-0.8908224710078252,0.7017991148341296,-0.9248887763436813,1.0055612442771078,4
1024,TerapagosNormal Form,Legendary,Gen 9,Normal,90,65,85,65,85,60,0.2,6.5,162.5,1,-0.39436680129688284,2.9114390098627405,-0.40055991457679263,1.11019562447492,2.3808184839709767,3
1024,TerapagosTerastal Form,Legendary,Gen 9,Normal,95,95,110,105,110,85,0.3,16,177.8,1,0.759768028626508,2.2775554354625847,0.4115854279605682,2.5036807251374897,2.0685246408992866,3
1025,Pecharunt,Mythical,Gen 9,Poison,88,88,160,88,88,88,0.3,0.3,3.3,0,-0.029664243550309444,0.7991818233101848,0.8743533403368334,0.004805507101628637,-1.519027806853777,4
