dex,name,variant,display_name,sprite_png,sprite_avif,gif_url,gif_url_shiny,showdown_gif,showdown_gif_shiny,local_filename,local_gif_path
0246,Larvitar,NA,Larvitar,https://img.pokemondb.net/sprites/scarlet-violet/icon/larvitar.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/larvitar.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/larvitar.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/larvitar.gif,https://play.pokemonshowdown.com/sprites/ani/larvitar.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/larvitar.gif,larvitar.gif,assets/sprites/gif/larvitar.gif
0247,Pupitar,NA,Pupitar,https://img.pokemondb.net/sprites/scarlet-violet/icon/pupitar.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/pupitar.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/pupitar.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/pupitar.gif,https://play.pokemonshowdown.com/sprites/ani/pupitar.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/pupitar.gif,pupitar.gif,assets/sprites/gif/pupitar.gif
0248,Tyranitar,NA,Tyranitar,https://img.pokemondb.net/sprites/scarlet-violet/icon/tyranitar.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tyranitar.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/tyranitar.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/tyranitar.gif,https://play.pokemonshowdown.com/sprites/ani/tyranitar.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/tyranitar.gif,tyranitar.gif,assets/sprites/gif/tyranitar.gif
0248,Tyranitar,Mega Tyranitar,Tyranitar (Mega Tyranitar),https://img.pokemondb.net/sprites/scarlet-violet/icon/tyranitar-mega.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tyranitar-mega.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/tyranitar-mega.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/tyranitar-mega.gif,https://play.pokemonshowdown.com/sprites/ani/tyranitar-mega.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/tyranitar-mega.gif,tyranitar-mega-tyranitar.gif,assets/sprites/gif/tyranitar-mega-tyranitar.gif
0249,Lugia,NA,Lugia,https://img.pokemondb.net/sprites/scarlet-violet/icon/lugia.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lugia.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/lugia.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/lugia.gif,https://play.pokemonshowdown.com/sprites/ani/lugia.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/lugia.gif,lugia.gif,assets/sprites/gif/lugia.gif
0250,Ho-oh,NA,Ho-oh,https://img.pokemondb.net/sprites/scarlet-violet/icon/ho-oh.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/ho-oh.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/ho-oh.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/ho-oh.gif,https://play.pokemonshowdown.com/sprites/ani/hooh.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/hooh.gif,ho-oh.gif,assets/sprites/gif/ho-oh.gif
0251,Celebi,NA,Celebi,https://img.pokemondb.net/sprites/scarlet-violet/icon/celebi.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/celebi.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/celebi.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/celebi.gif,https://play.pokemonshowdown.com/sprites/ani/celebi.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/celebi.gif,celebi.gif,assets/sprites/gif/celebi.gif
0252,Treecko,NA,Treecko,https://img.pokemondb.net/sprites/scarlet-violet/icon/treecko.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/treecko.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/treecko.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/treecko.gif,https://play.pokemonshowdown.com/sprites/ani/treecko.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/treecko.gif,treecko.gif,assets/sprites/gif/treecko.gif
0253,Grovyle,NA,Grovyle,https://img.pokemondb.net/sprites/scarlet-violet/icon/grovyle.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/grovyle.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/grovyle.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/grovyle.gif,https://play.pokemonshowdown.com/sprites/ani/grovyle.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/grovyle.gif,grovyle.gif,assets/sprites/gif/grovyle.gif
0254,Sceptile,NA,Sceptile,https://img.pokemondb.net/sprites/scarlet-violet/icon/sceptile.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sceptile.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/sceptile.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/sceptile.gif,https://play.pokemonshowdown.com/sprites/ani/sceptile.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/sceptile.gif,sceptile.gif,assets/sprites/gif/sceptile.gif
0254,Sceptile,Mega Sceptile,Sceptile (Mega Sceptile),https://img.pokemondb.net/sprites/scarlet-violet/icon/sceptile-mega.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sceptile-mega.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/sceptile-mega.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/sceptile-mega.gif,https://play.pokemonshowdown.com/sprites/ani/sceptile-mega.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/sceptile-mega.gif,sceptile-mega-sceptile.gif,assets/sprites/gif/sceptile-mega-sceptile.gif
0255,Torchic,NA,Torchic,https://img.pokemondb.net/sprites/scarlet-violet/icon/torchic.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/torchic.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/torchic.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/torchic.gif,https://play.pokemonshowdown.com/sprites/ani/torchic.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/torchic.gif,torchic.gif,assets/sprites/gif/torchic.gif
0256,Combusken,NA,Combusken,https://img.pokemondb.net/sprites/scarlet-violet/icon/combusken.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/combusken.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/combusken.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/combusken.gif,https://play.pokemonshowdown.com/sprites/ani/combusken.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/combusken.gif,combusken.gif,assets/sprites/gif/combusken.gif
0257,Blaziken,NA,Blaziken,https://img.pokemondb.net/sprites/scarlet-violet/icon/blaziken.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/blaziken.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/blaziken.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/blaziken.gif,https://play.pokemonshowdown.com/sprites/ani/blaziken.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/blaziken.gif,blaziken.gif,assets/sprites/gif/blaziken.gif
0257,Blaziken,Mega Blaziken,Blaziken (Mega Blaziken),https://img.pokemondb.net/sprites/scarlet-violet/icon/blaziken-mega.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/blaziken-mega.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/blaziken-mega.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/blaziken-mega.gif,https://play.pokemonshowdown.com/sprites/ani/blaziken-mega.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/blaziken-mega.gif,blaziken-mega-blaziken.gif,assets/sprites/gif/blaziken-mega-blaziken.gif
0258,Mudkip,NA,Mudkip,https://img.pokemondb.net/sprites/scarlet-violet/icon/mudkip.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/mudkip.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/mudkip.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/mudkip.gif,https://play.pokemonshowdown.com/sprites/ani/mudkip.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/mudkip.gif,mudkip.gif,assets/sprites/gif/mudkip.gif
0259,Marshtomp,NA,Marshtomp,https://img.pokemondb.net/sprites/scarlet-violet/icon/marshtomp.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/marshtomp.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/marshtomp.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/marshtomp.gif,https://play.pokemonshowdown.com/sprites/ani/marshtomp.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/marshtomp.gif,marshtomp.gif,assets/sprites/gif/marshtomp.gif
0260,Swampert,NA,Swampert,https://img.pokemondb.net/sprites/scarlet-violet/icon/swampert.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/swampert.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/swampert.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/swampert.gif,https://play.pokemonshowdown.com/sprites/ani/swampert.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/swampert.gif,swampert.gif,assets/sprites/gif/swampert.gif
0260,Swampert,Mega Swampert,Swampert (Mega Swampert),https://img.pokemondb.net/sprites/scarlet-violet/icon/swampert-mega.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/swampert-mega.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/swampert-mega.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/swampert-mega.gif,https://play.pokemonshowdown.com/sprites/ani/swampert-mega.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/swampert-mega.gif,swampert-mega-swampert.gif,assets/sprites/gif/swampert-mega-swampert.gif
0261,Poochyena,NA,Poochyena,https://img.pokemondb.net/sprites/scarlet-violet/icon/poochyena.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/poochyena.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/poochyena.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/poochyena.gif,https://play.pokemonshowdown.com/sprites/ani/poochyena.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/poochyena.gif,poochyena.gif,assets/sprites/gif/poochyena.gif
0262,Mightyena,NA,Mightyena,https://img.pokemondb.net/sprites/scarlet-violet/icon/mightyena.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/mightyena.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/mightyena.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/mightyena.gif,https://play.pokemonshowdown.com/sprites/ani/mightyena.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/mightyena.gif,mightyena.gif,assets/sprites/gif/mightyena.gif
0263,Zigzagoon,NA,Zigzagoon,https://img.pokemondb.net/sprites/scarlet-violet/icon/zigzagoon.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zigzagoon.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/zigzagoon.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/zigzagoon.gif,https://play.pokemonshowdown.com/sprites/ani/zigzagoon.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/zigzagoon.gif,zigzagoon.gif,assets/sprites/gif/zigzagoon.gif
0263,Zigzagoon,Galarian Zigzagoon,Zigzagoon (Galarian Zigzagoon),https://img.pokemondb.net/sprites/scarlet-violet/icon/zigzagoon-galarian.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zigzagoon-galarian.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/zigzagoon-galarian.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/zigzagoon-galarian.gif,https://play.pokemonshowdown.com/sprites/ani/zigzagoon-galar.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/zigzagoon-galar.gif,zigzagoon-galarian-zigzagoon.gif,assets/sprites/gif/zigzagoon-galarian-zigzagoon.gif
0264,Linoone,NA,Linoone,https://img.pokemondb.net/sprites/scarlet-violet/icon/linoone.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/linoone.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/linoone.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/linoone.gif,https://play.pokemonshowdown.com/sprites/ani/linoone.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/linoone.gif,linoone.gif,assets/sprites/gif/linoone.gif
0264,Linoone,Galarian Linoone,Linoone (Galarian Linoone),https://img.pokemondb.net/sprites/scarlet-violet/icon/linoone-galarian.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/linoone-galarian.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/linoone-galarian.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/linoone-galarian.gif,https://play.pokemonshowdown.com/sprites/ani/linoone-galar.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/linoone-galar.gif,linoone-galarian-linoone.gif,assets/sprites/gif/linoone-galarian-linoone.gif
0265,Wurmple,NA,Wurmple,https://img.pokemondb.net/sprites/scarlet-violet/icon/wurmple.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wurmple.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/wurmple.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/wurmple.gif,https://play.pokemonshowdown.com/sprites/ani/wurmple.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/wurmple.gif,wurmple.gif,assets/sprites/gif/wurmple.gif
0266,Silcoon,NA,Silcoon,https://img.pokemondb.net/sprites/scarlet-violet/icon/silcoon.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/silcoon.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/silcoon.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/silcoon.gif,https://play.pokemonshowdown.com/sprites/ani/silcoon.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/silcoon.gif,silcoon.gif,assets/sprites/gif/silcoon.gif
0267,Beautifly,NA,Beautifly,https://img.pokemondb.net/sprites/scarlet-violet/icon/beautifly.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/beautifly.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/beautifly.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/beautifly.gif,https://play.pokemonshowdown.com/sprites/ani/beautifly.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/beautifly.gif,beautifly.gif,assets/sprites/gif/beautifly.gif
0268,Cascoon,NA,Cascoon,https://img.pokemondb.net/sprites/scarlet-violet/icon/cascoon.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cascoon.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/cascoon.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/cascoon.gif,https://play.pokemonshowdown.com/sprites/ani/cascoon.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/cascoon.gif,cascoon.gif,assets/sprites/gif/cascoon.gif
0269,Dustox,NA,Dustox,https://img.pokemondb.net/sprites/scarlet-violet/icon/dustox.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dustox.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/dustox.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/dustox.gif,https://play.pokemonshowdown.com/sprites/ani/dustox.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/dustox.gif,dustox.gif,assets/sprites/gif/dustox.gif
0270,Lotad,NA,Lotad,https://img.pokemondb.net/sprites/scarlet-violet/icon/lotad.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lotad.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/lotad.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/lotad.gif,https://play.pokemonshowdown.com/sprites/ani/lotad.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/lotad.gif,lotad.gif,assets/sprites/gif/lotad.gif
0271,Lombre,NA,Lombre,https://img.pokemondb.net/sprites/scarlet-violet/icon/lombre.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lombre.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/lombre.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/lombre.gif,https://play.pokemonshowdown.com/sprites/ani/lombre.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/lombre.gif,lombre.gif,assets/sprites/gif/lombre.gif
0272,Ludicolo,NA,Ludicolo,https://img.pokemondb.net/sprites/scarlet-violet/icon/ludicolo.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/ludicolo.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/ludicolo.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/ludicolo.gif,https://play.pokemonshowdown.com/sprites/ani/ludicolo.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/ludicolo.gif,ludicolo.gif,assets/sprites/gif/ludicolo.gif
0273,Seedot,NA,Seedot,https://img.pokemondb.net/sprites/scarlet-violet/icon/seedot.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/seedot.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/seedot.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/seedot.gif,https://play.pokemonshowdown.com/sprites/ani/seedot.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/seedot.gif,seedot.gif,assets/sprites/gif/seedot.gif
0274,Nuzleaf,NA,Nuzleaf,https://img.pokemondb.net/sprites/scarlet-violet/icon/nuzleaf.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/nuzleaf.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/nuzleaf.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/nuzleaf.gif,https://play.pokemonshowdown.com/sprites/ani/nuzleaf.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/nuzleaf.gif,nuzleaf.gif,assets/sprites/gif/nuzleaf.gif
0275,Shiftry,NA,Shiftry,https://img.pokemondb.net/sprites/scarlet-violet/icon/shiftry.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/shiftry.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/shiftry.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/shiftry.gif,https://play.pokemonshowdown.com/sprites/ani/shiftry.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/shiftry.gif,shiftry.gif,assets/sprites/gif/shiftry.gif
0276,Taillow,NA,Taillow,https://img.pokemondb.net/sprites/scarlet-violet/icon/taillow.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/taillow.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/taillow.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/taillow.gif,https://play.pokemonshowdown.com/sprites/ani/taillow.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/taillow.gif,taillow.gif,assets/sprites/gif/taillow.gif
0277,Swellow,NA,Swellow,https://img.pokemondb.net/sprites/scarlet-violet/icon/swellow.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/swellow.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/swellow.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/swellow.gif,https://play.pokemonshowdown.com/sprites/ani/swellow.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/swellow.gif,swellow.gif,assets/sprites/gif/swellow.gif
0278,Wingull,NA,Wingull,https://img.pokemondb.net/sprites/scarlet-violet/icon/wingull.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wingull.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/wingull.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/wingull.gif,https://play.pokemonshowdown.com/sprites/ani/wingull.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/wingull.gif,wingull.gif,assets/sprites/gif/wingull.gif
